000   0.0000 0.62411 +0.77873 Greenwich                                       UK
079  28.2288 0.90120 -0.43251 Radcliffe Observatory, Pretoria                 ZA
080  28.9667 0.75566 +0.65278 Istanbul                                        TR
081  27.8768 0.90127 -0.43225 Leiden Station, Johannesburg                    ZA
082  15.63   0.668   +0.741   St. Polten [Klauser]                            at
083  30.5056 0.63918 +0.76651 Golosseevo-Kiev                                 UA
084  30.3274 0.50471 +0.86041 Pulkovo                                         RU
085  30.5023 0.63800 +0.76749 Kiev                                            UA
086  30.7582 0.68987 +0.72152 Odessa                                          UA
087  31.3411 0.86799 +0.49495 Helwan                                          EG
088  31.8250 0.86741 +0.49608 Kottomia                                        EG
089  31.9747 0.68359 +0.72743 Nikolaev                                        UA
090   8.25   0.645   +0.762   Mainz [Riemann, Landgraf]                       DE
091   4.209190.703630+0.708287Observatoire de Nurol, Aurec sur Loire [Chanal] fr
092  18.5546 0.60177 +0.79601 Torun-Piwnice                                   SK
093  20.3647 0.3537  +0.9322  Skibotn                                         NO
094  33.9974 0.71565 +0.69620 Crimea-Simeis                                   UA
095  34.0159 0.71407 +0.69788 Crimea-Nauchnij                                 UA
096   9.4283 0.69967 +0.71215 Merate                                          IT
097  34.7625 0.86165 +0.50608 Wise Observatory, Mitzpeh Ramon                 IL
098  11.5688 0.69790 +0.71410 Asiago Observatory, Cima Ekar                   IT
099  25.53   0.483   +0.873   Lahti [Salmi]                                   FI
100  24.13   0.462   +0.884   Ahtari [Kapanen]                                FI
101  36.2322 0.64403 +0.76246 Kharkov                                         UA
102  36.59   0.565   +0.823   Zvenigorod                                      RU
103  14.47   0.694   +0.715   Ljubljana                                       si
104  10.8042 0.71985 +0.69202 San Marcello Pistoiese [Tesi]                   it
105  37.5706 0.56403 +0.82302 Moscow                                          RU
106  14.0736 0.69661 +0.71520 Crni Vrh [Mikuz]                                si
107  11.0030 0.70998 +0.70186 Cavezzo [Calanca]                               it
108  11.0278 0.72367 +0.68784 Montelupo [Tombelli]                            it
109   3.0705 0.80241 +0.59481 Algiers-Kouba                                   DZ
110  39.15   0.544   +0.835   Rostov                                          RU
111  10.9721 0.72439 +0.68710 Piazzano Observatory, Florence                  it
112  10.9039 0.70232 +0.70950 Pleiade Observatory, Verona                     it
113  13.0166 0.63502 +0.77001 Volkssternwarte Drebach, Schoenbrunn            de
114  41.4277 0.72489 +0.68702 Engelhardt Observatory, Zelenchukskaya Station  RU
115  41.4416 0.72492 +0.68699 Zelenchukskaya                                  RU
116  11.5958 0.66893 +0.74094 Giesing [Sala]                                  de
117  11.5385 0.66897 +0.74092 Sendling [Beuchat]                              de
118  17.2740 0.66558 +0.74394 Astronomical and Geophysical Observatory, Modra SK
119  42.8253 0.74729 +0.66264 Abastuman                                       GE
120  13.7261 0.70489 +0.70699 Visnjan                                         hr
121  36.9369 0.64883 +0.75842 Kharkov University, Chuguevskaya Station        UA
122   3.5035 0.72017 +0.69176 Pises Observatory                               fr
123  44.2917 0.76352 +0.64398 Byurakan                                        AM
124   2.2550 0.72534 +0.68612 Castres [Klotz]                                 fr
125  44.90   0.739   +0.671   Tbilisi                                         GE
126   9.7903 0.71893 +0.69283 Monte Viseggi [Pietrapiana]                     it
127   6.9794 0.6339  +0.7709  Bornheim [Ehring]                               de
128  46.10   0.626   +0.779   Saratov                                         RU
129  45.88   0.776   +0.629   Ordubad                                         AZ
130  10.240700.700125+0.711807Lumezzane [Foglia]                              it
131   4.725  0.7123  +0.6996  Observatoire de l'Ardeche                       fr
132   5.242  0.7192  +0.6926  Bedoin [Antonini]                               fr
133   5.0906 0.72819 +0.68309 Les Tardieux [Boeuf]                            fr
134  11.4842 0.63160 +0.77277 Groszschwabhausen                               de
135  49.1210 0.56353 +0.82334 Kasan                                           RU
136  48.8156 0.56282 +0.82383 Engelhardt Observatory, Kasan                   RU
137  34.8147 0.84821 +0.52790 Givatayim Observatory                           IL
138   7.5717 0.67550 +0.73494 Village-Neuf                                    fr
139   7.1108 0.72526 +0.68618 Antibes                                         fr
140   3.6294 0.69945 +0.71241 Augerolles                                      fr
141   7.3672 0.65646 +0.75189 Hottviller                                      fr
142   7.1874 0.62156 +0.78075 Sinsen [Tomsik]                                 de
143   9.0250 0.6930  +0.7186  Gnosca [Sposetti]                               ch
144   1.6660 0.65549 +0.75268 Bray et Lu [Parmeggiani]                        fr
145   4.5597 0.62734 +0.77614 's-Gravenwezel [Alderweireldt]                  be
146  10.6673 0.71715 +0.69487 Frignano [Calanca]                              it
147   8.573910.700430+0.711392Osservatorio Astronomico di Suno                it
148   2.0375 0.72481 +0.68667 Guitalens [Klotz]                               fr
149   4.2236 0.65403 +0.75396 Beine-Nauroy [Labrevoir]                        fr
150   2.1572 0.65806 +0.75045 Maisons Laffitte [Chassagne]                    fr
151   8.7440 0.67719 +0.73346 Eschenberg Observatory, Winterthur              ch
152  25.5633 0.57036 +0.81868 Moletai Astronomical Observatory                lt
153   9.1747 0.66080 +0.74814 Stuttgart-Hoffeld [Stuber]                      de
154  12.1043 0.68923 +0.72250 Cortina [Dimai]                                 it
155  10.1971 0.55864 +0.82664 Ole Romer Observatory, Aarhus                   DK
156  15.0858 0.79431 +0.60549 Catania Astrophysical Observatory               IT
157  12.8117 0.74166 +0.66864 Frasso Sabino                                   it
158   7.6033 0.69871 +0.71333 Promiod                                         it
159  10.5153 0.72065 +0.69115 Monte Agliale                                   IT
160  10.8833 0.7225  +0.6890  Castelmartini [Prosperi]                        it
161   8.1605 0.70725 +0.70467 Cerrina Tololo Observatory [Camaiti]            it
162  15.8083 0.76000 +0.64794 Potenza [Giambersio]                            it
163   6.1492 0.65017 +0.75731 Roeser Observatory, Luxembourg                  lu
164   6.8861 0.66631 +0.74325 St. Michel sur Meurthe [Bernasconi]             fr
165   1.7553 0.74984 +0.65946 Piera Observatory, Barcelona [Guarro]           es
166  16.0117 0.63730 +0.76812 Upice [Vyskocil]                                cz
167   8.5727 0.67662 +0.73398 Bulach Observatory [Meister]                    ch
168  59.50   0.546   +0.835   Kourovskaya                                     RU
169   8.4016 0.70737 +0.70453 Airali Observatory [Puccini]                    it
170   1.9206 0.75217 +0.65711 Observatorio de Begues [Manteca]                es
171  14.4697 0.81089 +0.58327 Flarestar Observatory, San Gwann [Brincat]      mt
172   7.0364 0.68593 +0.72539 Onnens [Chardonnens]                            ch
173  55.5061 0.93464 -0.35447 St. Clotilde, Reunion [Chassagne]               re
174  25.5131 0.46536 +0.88219 Nyrola Observatory, Jyvaskyla                   fi
175   7.6083 0.6932  +0.7188  F.-X. Bagnoud Observatory, St-Luc               ch
176   2.8225 0.77098 +0.63475 Observatori Astronomic de Consell               es
177   3.9414 0.72477 +0.68669 Le Cres [Poncy]                                 fr
178   6.1344 0.69423 +0.71745 Collonges [Bosch]                               fr
179   9.0175 0.69694 +0.71507 Monte Generoso [Sposetti]                       ch
180   3.9519 0.72571 +0.68570 Mauguio [Leyrat]                                fr
181  55.4100 0.93288 -0.35941 Observatoire des Makes, Saint-Louis             re
182  55.2586 0.93394 -0.35634 St. Paul, Reunion [Payet]                       re
183  41.4200 0.72496 +0.68695 Starlab Observatory, Karachay-Cherkessia        ru
184   6.0361 0.72081 +0.69097 Valmeca Observatory, Puimichel                  fr
185   7.4219 0.67876 +0.73200 Observatoire Astronomique Jurassien-Vicques     ch
186  66.8821 0.77679 +0.62781 Kitab                                           UZ
187  17.0733 0.61314 +0.78735 Astronomical Observatory, Borowiec              PL
188  66.8964 0.78206 +0.62176 Majdanak                                        UZ
189   6.1514 0.69340 +0.71823 Geneva (before 1967)                            CH
190  68.68   0.783   +0.619   Gissar                                          TJ
191  68.7811 0.78306 +0.62006 Dushanbe                                        TJ
192  69.2936 0.75213 +0.65692 Tashkent                                        UZ
193  69.22   0.786   +0.617   Sanglok                                         TJ
194  18.0094 0.91807 -0.39579 Tivoli                                          na
195  11.4492 0.66804 +0.74174 Untermenzing Observatory, Munich [Maier]        de
196   7.3331 0.65296 +0.75490 Homburg-Erbach [Wiedemann]                      de
197  12.1836 0.71739 +0.69434 Bastia                                          it
198   8.7558 0.66220 +0.74692 Wildberg [Apitzsch]                             de
199   2.4380 0.66659 +0.74294 Buthiers [Midavaine]                            fr
200   4.3036 0.63385 +0.77088 Beersel Hills Observatory [van Cauteren]        be
201   7.6033 0.69871 +0.71332 Jonathan B. Postel Observatory [Pozzoli]        it
202   5.8997 0.73137 +0.67971 Tamaris Observatoire, La Seyne sur Mer [Leydet] fr
203   8.9964 0.70160 +0.71022 GiaGa Observatory [Galli]                       it
204   8.7708 0.69765 +0.71430 Schiaparelli Observatory [Bellini]              it
205  11.2731 0.71478 +0.69703 Obs. Casalecchio di Reno, Bologna [Brusa]       it
206  10.5667 0.4922  +0.8677  Haagaar Observatory, Eina [Granslo]             no
207   9.3065 0.70156 +0.71025 Osservatorio Antonio Grosso [Sirtori]           it
208   9.5875 0.70893 +0.70294 Rivalta [Poggi]                                 it
209  11.5688 0.69790 +0.71410 Asiago Observatory, Cima Ekar-ADAS              IT
210  76.9573 0.73042 +0.68104 Alma-Ata                                        KZ
211  11.1764 0.72338 +0.68815 Scandicci [Aldinucci]                           it
212 355.357470.803253+0.593708Observatorio La Dehesilla [Chinchilla]          es
213   2.3850 0.74986 +0.65941 Observatorio Montcabre                          es
214  11.6569 0.66709 +0.74258 Garching Observatory [Cavadore]                 de
215  10.7328 0.67021 +0.73981 Buchloe [Hasubick]                              de
216   5.6914 0.65732 +0.75114 Observatoire des Cote de Meuse [Dawson]         fr
217  77.88   0.729   +0.683   Assah                                           IN
218  78.4541 0.95444 +0.29768 Hyderabad                                       IN
219  78.7283 0.95618 +0.29216 Japal-Rangapur                                  IN
220  78.8263 0.97627 +0.21634 Vainu Bappu Observatory, Kavalur                IN
221  16.3631 0.91960 -0.39228 IAS Observatory, Hakos [Husar]                  na
222   2.4939 0.66113 +0.74777 Yerres-Canotiers [DeVanssay]                    fr
223  80.2464 0.97427 +0.22465 Madras                                          IN
224   7.3011 0.67722 +0.73336 Ottmarsheim [Rinner]                            fr
225 288.8250 0.7298  +0.6814  Northwood Ridge Observatory [Blackwell]         us
226  11.8858 0.70293 +0.70888 Guido Ruggieri Observatory, Padua [Favero]      it
227 281.2853 0.73683 +0.67392 OrbitJet Observatory, Colden [DiLapo]           us
228  13.8750 0.70038 +0.71147 Bruno Zugna Observatory, Trieste [Schirinzi]    it
229  14.9743 0.75936 +0.64857 G. C. Gloriosi Astronomical Observatory, Salernoit
230  12.0133 0.6744  +0.7363  Mt. Wendelstein Observatory                     DE
231   5.3983 0.64403 +0.76253 Vesqueville [Vandenabbeel]                      be
232   1.3317 0.7500  +0.6593  Masquefa Observatory [Reina]                    es
233  10.5403 0.72226 +0.68931 Sauro Donati Astronomical Observatory, San Vito it
234   1.1400 0.61500 +0.78588 Coddenham Observatory [Boles]                   uk
235  13.1144 0.69666 +0.71500 CAST Observatory, Talmassons [Ligustri]         it
236  84.9465 0.55370 +0.82995 Tomsk                                           RU
237   2.7333 0.6822  +0.7288  Baugy [Choisay]                                 fr
238  10.9094 0.50204 +0.86197 Grorudalen Optical Observatory [Trondal]        no
239   8.4114 0.64506 +0.76159 Michael Adrian Observatory, Trebur              de
240   8.8342 0.66229 +0.74685 Herrenberg Sternwarte                           de
241  13.4700 0.66465 +0.74474 Schaerding [Gierlinger]                         at
242   1.6956 0.72681 +0.68460 Varennes [Martinez]                             fr
243   9.4130 0.59572 +0.80050 Umbrella Observatory [Schirmer]                 de
244   0.000000.000000 0.000000Geocentric Occultation Observation
245                           Spitzer Space Telescope
246  14.2881 0.65922 +0.74965 Klet Observatory-KLENOT                         CZ
247                           Roving Observer                                   
248   0.000000.000000 0.000000Hipparcos                                         
249                           SOHO                                              
250                           Hubble Space Telescope                            
251 293.246920.949577+0.312734Arecibo                                         PR
252 243.205120.817719+0.573979Goldstone DSS 13, Fort Irwin                    US
253 243.110470.815913+0.576510Goldstone DSS 14, Fort Irwin                    US
254 288.511280.736973+0.673692Haystack, Westford                              US
255  33.164120.707954+0.703886Evpatoria                                       UA
256 280.160170.784451+0.618320Green Bank                                      US
260 149.0661 0.85560 -0.51626 Siding Spring Observatory-DSS                   AU
261 243.1360 0.83634 +0.54686 Palomar Mountain-DSS                            US
262 289.2704 0.87346 -0.48603 European Southern Observatory, La Silla-DSS     CL
286 102.7883 0.90694 +0.42057 Yunnan Observatory                              CN
290 250.107990.842743+0.537438Mt. Graham-VATT                                 US
291 248.4009 0.84947 +0.52647 LPL/Spacewatch II                               US
292 285.1058 0.76630 +0.64033 Burlington, New Jersey [Handley]                us
293 285.5899 0.76936 +0.63668 Burlington remote site [Handley]                us
294 285.8467 0.76031 +0.64739 Astrophysical Obs., College of Staten Island    US
295 283.0000 0.7789  +0.6251  Catholic University Observatory, Washington     US
296 286.2515 0.7365  +0.6742  Dudley Observatory (after 1893)                 US
297 286.83   0.720   +0.692   Middlebury                                      US
298 287.3408 0.74943 +0.65988 Van Vleck Observatory                           US
299 107.6160 0.99316 -0.11808 Bosscha Observatory, Lembang                    ID
300 133.544440.823370+0.565720Bisei Spaceguard Center-BATTeRS                 JP
301 288.8467 0.70279 +0.70926 Mont Megantic                                   CA
302 288.88   0.990   +0.150   University of the Andes station                 VE
303 289.1329 0.98889 +0.15190 Merida                                          VE
304 289.2980 0.87559 -0.48217 Las Campanas Observatory                        CL
305 109.5514 0.82066 +0.56963 Purple Mountain, Hainan Island station          CN
306 290.6769 0.98477 +0.17381 Observatorio Taya Beixo, Barquisimeto [Ladino]  ve
309 289.596770.909952-0.414315Cerro Paranal                                   CL
312 112.33   0.957   +0.288   Tsingtao field station, Xisha Islands           CN
318 115.691  0.85206 -0.52170 Quinns Rock [Clark]                             au
319 116.1350 0.84883 -0.52702 Perth Observatory, Perth-Lowell Telescope       AU
320 116.4381 0.85859 -0.51102 Chiro Observatory                               au
321 115.7571 0.85078 -0.52378 Craigie [Bolt]                                  au
322 116.1340 0.84882 -0.52703 Perth Observatory, Bickley-MCT                  AU
323 116.1350 0.84882 -0.52703 Perth Observatory, Bickley                      AU
324 116.3277 0.76598 +0.64072 Peking Observatory, Shaho Station               CN
327 117.5750 0.76278 +0.64470 Peking Observatory, Xinglong Station            CN
330 118.8209 0.84828 +0.52788 Purple Mountain Observatory, Nanking            CN
333 249.5236 0.84936 +0.52642 Desert Eagle Observatory [Yeung]                us
334 120.3196 0.80925 +0.58552 Tsingtao                                        CN
337 121.1865 0.85708 +0.51349 Zo-Se                                           CN
340 135.4853 0.82199 +0.56762 Toyonaka [Ezaki]                                jp
341 137.9486 0.80669 +0.58923 Akashina [Akahori]                              jp
342 134.3189 0.83425 +0.54955 Shishikui [Maeno]                               jp
343 127.1258 0.78688 +0.61507 Younchun [Lee]                                  kr
344 128.9767 0.80841 +0.58695 Bohyunsan Optical Astronomy Observatory         KR
345 128.4575 0.80046 +0.59773 Sobaeksan Optical Astronomy Observatory         KR
346 127.3854 0.80474 +0.59166 KNUE Astronomical Observatory                   KR
347 139.9086 0.80417 +0.59244 Utsunomiya-Imaizumi [Suzuki]                    jp
348 135.2669 0.81698 +0.57475 Ayabe [Otuki]                                   jp
349 139.5492 0.81036 +0.58397 Ageo [Kadota]                                   jp
350 139.2635 0.80504 +0.59132 Kurohone [Kobayashi]                            jp
351 135.8678 0.81939 +0.57135 Sakamoto [Kitamura]                             jp
352 136.1778 0.82061 +0.56963 Konan [Hotta]                                   jp
353 135.0648 0.82265 +0.56669 Nishi Kobe [Ito]                                jp
354 140.0206 0.80109 +0.59674 Kawachi [Osawa]                                 jp
355 139.2133 0.81618 +0.57590 Hadano [Asami]                                  jp
356 141.0867 0.78319 +0.61970 Kogota [Yusa]                                   jp
357 140.0064 0.80807 +0.58712 Shimotsuma [Hata]                               jp
358 140.1586 0.78856 +0.61296 Nanyo [Okuni]                                   jp
359 135.1719 0.82782 +0.55912 Wakayama                                        jp
360 132.9442 0.83314 +0.55138 Kuma Kogen [Nakamura]                           jp
361 134.895580.826520+0.561023Sumoto [Nakano]                                 jp
362 140.6550 0.73673 +0.67398 Ray Observatory [Saito]                         jp
363 130.7703 0.83416 +0.54967 Yamada [Otsubo]                                 jp
364 130.5747 0.85213 +0.52164 YCPM Kagoshima Station [Mukai]                  jp
365 135.9579 0.82597 +0.56196 Uto Observatory                                 jp
366 138.3003 0.81147 +0.58267 Miyasaka Observatory                            jp
367 133.1670 0.81504 +0.57747 Yatsuka [Abe]                                   jp
368 138.8117 0.81213 +0.58191 Ochiai [Hioki]                                  jp
369 139.1500 0.8101  +0.5844  Chichibu [Sato]                                 jp
370 133.5273 0.83424 +0.54956 Kochi [Seki]                                    jp
371 133.5965 0.82433 +0.56431 Tokyo-Okayama                                   JP
372 133.8276 0.83450 +0.54920 Geisei [Seki]                                   jp
373 135.3397 0.82866 +0.55797 Oishi [Tsumura]                                 jp
374 134.7196 0.81915 +0.57174 Minami-Oda Observatory [Sugano]                 jp
375 134.8708 0.8206  +0.5697  Uzurano [Einaga]                                jp
376 139.0392 0.81321 +0.58022 Uenohara [Kawasato]                             jp
377 135.7933 0.82014 +0.57031 Kwasan Observatory, Kyoto                       JP
378 136.0142 0.82437 +0.56426 Murou [Kumamori]                                jp
379 137.6279 0.82300 +0.56613 Hamamatsu-Yuto [Wakuta]                         jp
380 137.0349 0.82190 +0.56772 Ishiki [Kojima]                                 jp
381 137.6283 0.81220 +0.58173 Tokyo-Kiso                                      JP
382 137.5553 0.80915 +0.58639 Tokyo-Norikura                                  JP
383 137.8959 0.80218 +0.59526 Chirorin [Sei]                                  jp
384 138.1792 0.8219  +0.5678  Shimada                                         jp
385 138.4680 0.82039 +0.56997 Nihondaira Observatory [Urata]                  jp
386 138.3217 0.81121 +0.58309 Yatsugatake-Kobuchizawa                         jp
387 139.1944 0.81000 +0.58469 Tokyo-Dodaira                                   JP
388 139.5421 0.81330 +0.57991 Tokyo-Mitaka                                    JP
389 139.7447 0.81347 +0.57965 Tokyo (before 1938)                             JP
390 139.8725 0.80425 +0.59234 Utsunomiya [Kurosaki]                           jp
391 140.7824 0.78621 +0.61592 Sendai Observatory, Ayashi Station              jp
392 141.3667 0.73355 +0.67741 JCPM Sapporo Station                            jp
393 140.1292 0.8090  +0.5858  JCPM Sakura Station                             jp
394 142.3208 0.70692 +0.70493 JCPM Hamatonbetsu Station                       jp
395 142.3583 0.7224  +0.6891  Tokyo-Asahikawa                                 JP
396 142.4208 0.7236  +0.6879  Asahikawa [Tsuchiya]                            jp
397 141.4761 0.73210 +0.67892 Sapporo Science Center                          jp
398 139.1080 0.80870 +0.58630 Nagatoro [Kawasato]                             jp
399 144.5900 0.73158 +0.67950 Kushiro [Ueda]                                  jp
400 143.7827 0.72344 +0.68811 Kitami [Endate]                                 jp
401 139.4208 0.8088  +0.5861  Oosato [Yamagishi]                              jp
402 136.3078 0.81800 +0.57335 Dynic Astronomical Observatory                  jp
403 137.0556 0.81593 +0.57625 Kani [Mizuno]                                   jp
404 140.9292 0.7909  +0.6099  Yamamoto [Otomo]                                jp
405 139.3292 0.8069  +0.5887  Kamihoriguchi [Shimoda]                         jp
406 141.8233 0.72946 +0.68174 Bibai [Saito]                                   jp
407 140.3099 0.78426 +0.61837 Kahoku [Okazaki]                                jp
408 138.1747 0.81121 +0.58328 Nyukasa [Hirasawa, Suzuki]                      jp
409 139.5211 0.81234 +0.58124 Kiyose and Mizuho [Suzuki and Hioki]            jp
410 134.8910 0.81883 +0.57222 Sengamine [Ito]                                 jp
411 139.4170 0.80739 +0.58805 Oizumi [Kobayashi]                              jp
412 140.5991 0.80011 +0.59803 Iwaki [Tanaka]                                  jp
413 149.066080.855595-0.516262Siding Spring Observatory                       AU
414 149.0077 0.81694 -0.57499 Mount Stromlo                                   AU
415 149.0636 0.81615 -0.57606 Kambah, near Canberra [Herald]                  au
416 149.13   0.816   -0.575   Barton, near Canberra [Herald]                  au
417 137.1371 0.79611 +0.60317 Yanagida Astronomical Observatory               jp
418 150.94   0.858   -0.511   Tamworth [Garradd]                              au
419 150.8329 0.83370 -0.55038 Windsor [Tebbutt]                               au
420 151.2050 0.83126 -0.55404 Sydney                                          AU
421 133.7650 0.83244 +0.55262 Mt. Kajigamori, Otoyo [Muraoka, Seki]           jp
422 151.0461 0.85503 -0.51709 Loomberah [Garradd]                             au
423 151.1236 0.83179 -0.55324 North Ryde [McAndrew]                           au
424 149.0658 0.81758 -0.57405 Macquarie, near Canberra [Child]                au
425 152.93   0.896   -0.443   Taylor Range Observatory, Brisbane              AU
426 136.8217 0.85618 -0.51498 Woomera [Zoltowski]                             au
427 138.7283 0.82667 -0.56084 Stockport                                       au
428 153.3970 0.88271 -0.46837 Reedy Creek [Broughton]                         au
429 149.0400 0.81761 -0.57402 Hawker [Child]                                  au
430 149.2123 0.85550 -0.51623 Rainbow Observatory, near Coonabarabran [Lee]   au
431 149.7578 0.83548 -0.54793 Mt. Tarana Observatory, Bathurst [Bembrick]     au
432 153.0817 0.86380 -0.50215 Boambee [Gardiner]                              au
433 152.1078 0.84197 -0.53771 Bagnall Beach Observatory [Crawford]            au
434  10.9206 0.70765 +0.70419 S. Benedetto Po [Esornati]                      it
435  11.8936 0.70330 +0.70852 G. Colombo Astronomical Observatory, Padua      it
436  11.3356 0.71658 +0.69528 Osservatorio di Livergnano                      it
439 253.2539 0.81156 +0.58288 ROTSE-III, Los Alamos                           US
440 278.6842 0.73025 +0.68097 Elginfield Observatory                          CA
441 357.1697 0.55559 +0.82867 Swilken Brae, St. Andrews [Vincent]             uk
442 357.4822 0.7477  +0.6619  Gualba Observatory [Sanchez]                    es
443 301.4656 0.82370 -0.56513 Obs. Astronomico Plomer, Buenos Aires [Arlia]   ar
444 243.2794 0.83507 +0.54868 Star Cruiser Observatory [Sipe]                 us
445 359.4200 0.7802  +0.6235  Observatori d'Ontinyent [Camarasa]              es
446 262.1666 0.87049 +0.49058 Kingsnake Observatory [McClusky]                us
447 255.2056 0.77154 +0.63448 Centennial Observatory [Goldberg]               us
448 253.2801 0.84543 +0.53268 Desert Moon Observatory, Las Cruces [Stevens]   us
449 279.6503 0.82617 +0.56156 Griffin Hunter Observatory [Hunter]             us
450 279.3339 0.81857 +0.57254 Carla Jane Observatory, Charlotte [Covington]   us
451 262.7569 0.79447 +0.60536 West Skies Observatory, Mulvane [West]          us
452 279.1063 0.8980  +0.4385  Big Cypress Observatory [Nemec]                 us
453 242.1331 0.82030 +0.57021 Edwards Raven Observatory                       us
454 283.376780.774542+0.630425Maryland Space Grant Consortium Observatory     US
455 237.9636 0.78912 +0.61218 CBA Concord [Cook]                              us
456 358.8278 0.61348 +0.78709 Daventry Observatory [Nicholson]                uk
457  18.3403 0.66221 +0.74685 Partizanske [Kusnirak]                          sk
